"X.2","X.1","X","Y","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","cluster","hclust","Cluster_final","target"
5107,5107,1.85034973586459,-23.0136932481297,8651510020,"8/27/2014",492000,3,2.25,2100,7335,2,0,0,3,8,2100,0,1983,0,98074,47.647,-122.061,2050,8930,3,4,"med","0"
5113,5113,-12.1579906095425,-2.02450265031234,9412400185,"6/19/2014",1310000,4,4.5,4750,13912,2,0,2,3,10,3600,1150,2005,0,98118,47.5332,-122.265,3600,22124,3,7,"med","1"
5114,5114,-13.8641609294922,8.46989984399832,7893804790,"10/10/2014",308130,4,2.5,2300,7500,1,0,3,2,7,1650,650,1959,0,98198,47.4125,-122.33,2300,7500,1,6,"med","0"
5116,5116,3.70954207323164,13.4171399145269,723049132,"10/22/2014",235000,2,1,1500,8015,1,0,0,3,6,1500,0,1947,0,98146,47.5027,-122.348,1130,8015,1,1,"low","0"
5118,5118,19.9167893735019,-2.3695498966119,3306200010,"6/5/2014",210000,4,1.5,1920,10403,1,0,0,3,7,1370,550,1959,0,98023,47.2987,-122.366,1550,9619,2,9,"low","0"
5121,5121,-14.0760418389473,10.7835474636952,3741600020,"9/15/2014",540000,3,2.25,2100,20018,1,0,4,3,8,1470,630,1948,0,98166,47.4544,-122.366,2410,17196,1,6,"med","0"
5122,5122,15.3015814699745,-17.9061077874776,5412101150,"2/3/2015",299000,4,2.5,2400,6078,2,0,0,3,8,2400,0,2001,0,98001,47.2606,-122.285,2406,7642,3,5,"low","0"
5123,5123,-5.84158240283897,-14.2290705023884,509000020,"11/18/2014",510000,3,2.5,2540,40106,2,0,0,3,10,2540,0,1991,0,98074,47.6037,-122.043,3190,71797,3,8,"top","0"
5124,5124,19.0223391310532,1.33057251320253,1311500020,"7/3/2014",198000,4,1.75,2080,7200,1,0,0,4,7,1050,1030,1966,0,98001,47.3385,-122.282,1500,7350,2,9,"low","0"
5125,5125,-9.00552785834518,-17.9084938478043,662350050,"5/23/2014",950000,5,3.25,3400,7452,2,0,0,3,10,3400,0,1999,0,98007,47.6141,-122.136,2650,8749,3,8,"top","1"
5126,5126,13.3035079792798,-14.5453425220417,3327020290,"2/20/2015",3e+05,4,1.75,2200,7600,2,0,0,3,8,2200,0,1978,0,98092,47.3131,-122.191,1910,7600,3,5,"low","0"
5127,5127,3.60000404989887,4.6465102917727,1086100130,"9/4/2014",528000,5,1.75,2140,8580,1,0,0,3,7,1200,940,1962,0,98033,47.6625,-122.178,1600,9206,2,3,"med","0"
5128,5128,-11.3611541060124,-23.8334562557567,2111011060,"6/18/2014",507000,5,3.25,3850,16249,2,0,2,3,9,3030,820,2002,0,98092,47.3324,-122.168,2640,7393,3,8,"top","0"
5131,5131,8.38528853570332,14.4312706844928,3530470190,"5/5/2015",220000,1,1.5,1100,3451,1.5,0,0,4,8,1100,0,1978,0,98198,47.3829,-122.322,1400,4560,2,1,"low","0"
5134,5134,-1.24230108685096,26.1377201752207,7443001470,"5/20/2014",755000,6,2,2150,4505,1,0,0,3,7,1270,880,1952,0,98119,47.6514,-122.369,1740,4505,1,1,"low","1"
5136,5136,25.7694098331477,0.847326998678684,7140200280,"7/15/2014",250000,4,2.75,1910,7700,1,0,0,4,7,1000,910,1980,0,98030,47.369,-122.17,1880,7875,2,9,"low","0"
5138,5138,2.98839161888418,-16.9814260963217,5525400420,"5/14/2014",565000,4,2.5,2240,14667,2,0,0,4,9,2240,0,1989,0,98059,47.5276,-122.161,2410,11243,3,4,"med","0"
5139,5139,-5.93790875531627,29.5377549271335,7986400305,"4/24/2015",754300,5,2.75,1800,4500,2,0,0,4,7,1680,120,1939,0,98107,47.6648,-122.358,1730,4500,1,1,"low","1"
5140,5140,-15.6548147968284,12.6359787853766,3619600143,"5/5/2014",650000,3,1.5,2160,9000,1,0,2,4,8,1400,760,1949,0,98177,47.7241,-122.369,3010,9000,1,6,"med","1"
5141,5141,6.48107492648394,-23.2223337959316,7787890050,"2/18/2015",529888,4,2.5,3140,8455,2,0,0,3,8,3140,0,2003,0,98059,47.4866,-122.147,3140,7391,3,4,"med","0"
5143,5143,23.1674803599265,5.3584167178885,5595900280,"3/18/2015",235000,3,1,1050,7670,1.5,0,0,5,7,1050,0,1955,0,98022,47.2046,-121.996,1220,7670,2,9,"low","0"
5144,5144,-2.99529381098662,-24.4794288162174,7203220130,"1/27/2015",994900,4,3.5,3695,6556,2,0,0,3,9,3695,0,2014,0,98053,47.683,-122.015,4160,6786,3,4,"med","1"
5145,5145,9.84838329039276,-22.7294549256199,9406540130,"4/3/2015",489000,4,2.5,3910,8442,2,0,0,3,9,2710,1200,2000,0,98038,47.3766,-122.027,2650,7576,3,5,"low","0"
5147,5147,1.51959958589124,-1.0568758367319,9542900190,"5/16/2014",370000,4,1.5,1370,9957,1,0,0,3,7,900,470,1972,0,98034,47.7237,-122.181,1510,8088,1,3,"med","0"
5149,5149,6.31034956482044,-18.8590616506985,6084200080,"5/28/2014",395000,3,2.5,2250,3757,2,0,0,3,7,2250,0,2006,0,98059,47.4787,-122.129,2250,4556,3,5,"low","0"
5150,5150,-5.41421973318934,18.4432230363258,3705900130,"5/23/2014",377691,5,1.75,2120,8399,1,0,0,4,7,1320,800,1942,0,98133,47.7621,-122.335,2120,8398,1,1,"low","0"
5154,5154,-0.618269504086936,18.471730647463,4443800415,"3/21/2015",475000,3,1,1270,4268,1,0,0,3,7,1270,0,1921,0,98117,47.6848,-122.392,1310,4080,1,1,"low","0"
5156,5156,-6.61673990868331,28.8321202245168,9551201585,"7/1/2014",1300000,6,2.75,2630,9420,2,0,0,5,9,2510,120,1900,0,98103,47.6695,-122.337,1540,4969,1,1,"low","1"
5157,5157,2.94522269194408,-19.155570719792,7856620050,"2/25/2015",822000,3,2,2410,13300,2,0,0,3,9,1840,570,1985,0,98006,47.5632,-122.148,2930,10900,3,4,"med","1"
5158,5158,6.62007165796496,-5.32168999310918,9320200050,"12/16/2014",1500000,4,2.75,2930,25697,1,0,0,4,9,2310,620,1964,0,98004,47.6264,-122.226,3810,20681,2,3,"med","1"
5159,5159,0.550535161781947,3.97252039352465,1954420380,"3/30/2015",485000,3,2.25,1570,6810,1,0,0,3,8,1180,390,1988,0,98074,47.6176,-122.044,1620,6584,3,3,"med","0"
5161,5161,11.2673788801487,-3.56375339253404,6673050020,"4/1/2015",3e+05,6,2.5,2590,11250,1,0,0,4,8,1390,1200,1978,0,98055,47.4608,-122.196,2270,8360,2,3,"med","0"
5162,5162,-7.02324572948732,-15.3088553844742,1853081060,"4/16/2015",878000,4,2.5,3810,7728,2,0,0,3,9,3810,0,2007,0,98074,47.5925,-122.058,3290,7728,3,8,"top","1"
5166,5166,12.9506853853982,-15.1283913955597,3814800280,"4/17/2015",395000,4,2.5,2810,10951,2,0,0,3,8,2810,0,2003,0,98092,47.3249,-122.187,1680,6625,3,5,"low","0"
5168,5168,23.2446235758324,-3.41676808812746,9320600170,"3/24/2015",200500,3,2,1280,14972,1,0,0,3,7,1280,0,1963,0,98031,47.4129,-122.209,1800,9698,2,9,"low","0"
5169,5169,15.3738440364762,-17.2078455898306,5205000250,"4/10/2015",308000,3,2.5,2320,7140,2,0,0,3,8,2320,0,1990,0,98003,47.275,-122.295,2360,7955,3,5,"low","0"
5170,5170,15.0178391829468,-21.1993930010439,9264920250,"7/10/2014",290256,3,2.25,1720,7885,2,0,0,3,8,1720,0,1983,0,98023,47.3136,-122.344,2340,7885,3,5,"low","0"
5171,5171,14.3914265700464,1.34014227586922,2473101190,"4/27/2015",279950,3,1.75,1530,8800,1,0,0,4,7,1040,490,1967,0,98058,47.4483,-122.158,1530,8690,2,9,"low","0"
5172,5172,23.9563620224336,-4.12754377308116,5437820020,"8/7/2014",195000,3,1.75,1580,7875,1,0,0,3,7,1580,0,1979,0,98022,47.1958,-122.003,1560,8314,2,9,"low","0"
5173,5173,21.7983974555601,3.99566836599309,4067600275,"8/26/2014",630000,3,1,1360,13000,1,0,0,5,6,1360,0,1945,0,98010,47.3359,-122.033,1890,19650,2,9,"low","0"
5174,5174,-23.5539299784976,6.73387331100874,6447300345,"4/6/2015",1160000,4,3,2680,15438,2,0,2,3,8,2680,0,1902,1956,98039,47.6109,-122.226,4480,14406,3,2,"top","1"
5176,5176,-22.3279225740435,8.45589072512183,9285800275,"8/14/2014",835000,3,2.25,2520,6690,2,0,2,5,8,1700,820,1944,1990,98126,47.5705,-122.381,1990,5792,1,2,"top","1"
5177,5177,-3.16166206997634,-9.34797285495697,1891100130,"4/17/2015",639000,3,2.25,1400,2421,2,0,0,3,9,1400,0,2005,0,98034,47.695,-122.169,1500,2743,3,8,"top","0"
5178,5178,-4.387678210216,-13.9431082703236,1592000250,"10/13/2014",623000,4,2.75,2300,12633,2,0,0,3,9,2300,0,1984,0,98074,47.6218,-122.032,2240,9246,3,8,"top","0"
5179,5179,-5.62803902422088,9.02524362991652,2328800130,"12/17/2014",220000,3,1.75,1900,7680,1,0,0,3,7,1260,640,1959,0,98178,47.5081,-122.266,2000,7740,1,6,"med","0"
5180,5180,7.70432650173841,-3.13490427349925,6067910130,"3/25/2015",526000,3,2.25,2000,18099,1,0,0,4,8,1250,750,1978,0,98006,47.5443,-122.18,2060,12000,2,3,"med","0"
5181,5181,2.97349142935198,16.3148082011108,3333002790,"1/23/2015",243500,2,1,900,5016,1,0,0,3,6,900,0,1948,0,98118,47.542,-122.282,1420,5184,1,1,"low","0"
5182,5182,1.74374384361429,-24.8788956959033,9478400080,"5/12/2014",750000,4,2.5,2980,4930,2,0,0,3,9,2890,90,2000,0,98006,47.5445,-122.12,2980,6099,3,4,"med","1"
5184,5184,-9.04630745964789,20.70391547604,2663000050,"9/26/2014",525000,4,1,1570,4000,1.5,0,0,3,7,1570,0,1920,0,98102,47.6275,-122.321,1610,4000,1,1,"low","0"
5185,5185,4.08053017235082,17.8775285193822,3145600250,"3/17/2015",190000,2,1,670,3101,1,0,0,4,6,670,0,1948,0,98118,47.5546,-122.274,1660,4100,1,1,"low","0"
5186,5186,-27.9054351466848,5.2368014476586,6206100130,"6/26/2014",772650,4,2.5,2660,10800,1,0,0,3,7,2660,0,1955,2014,98005,47.5894,-122.172,2640,10800,2,2,"top","1"
5188,5188,0.765593350064761,4.13014317029566,224069145,"4/1/2015",650000,3,1.75,1970,54450,1,0,0,3,8,1570,400,1980,0,98075,47.5936,-122.012,2460,36677,2,3,"med","1"
5189,5189,-8.79538370784075,24.7012511453688,3363900280,"3/11/2015",678500,3,2.75,1210,3600,1.5,0,2,5,7,1210,0,1910,0,98103,47.6798,-122.354,1630,3910,1,1,"low","1"
5190,5190,1.16368447585278,-23.6122656870415,7504110050,"6/26/2014",669950,4,2.5,2670,11877,2,0,0,3,9,2670,0,1996,0,98074,47.6327,-122.036,2430,11333,3,4,"med","1"
5191,5191,-7.38268249876917,-13.8496070097062,624100950,"3/11/2015",850000,3,2.25,3000,18450,1,0,0,3,10,3000,0,1983,0,98077,47.7274,-122.062,2980,12304,3,8,"top","1"
5192,5192,1.82100577031317,-23.2780708952901,9416400020,"8/27/2014",572000,3,2.75,2200,3885,2,0,0,3,8,2200,0,2002,0,98074,47.6171,-122.028,2710,6000,3,4,"med","0"
5193,5193,0.316808756475576,4.12098943417913,3578400950,"8/1/2014",492450,3,1.75,1540,13002,1,0,0,2,8,1200,340,1984,0,98074,47.6231,-122.044,1620,10098,1,3,"med","0"
5195,5195,8.53220117954698,5.69765670884843,3475000080,"8/28/2014",710000,3,2,1780,9732,1,0,0,3,8,1780,0,1967,0,98040,47.5796,-122.229,1900,10200,2,3,"med","1"
5196,5196,-3.38572111045176,25.8559971837403,7871500345,"12/2/2014",792500,3,1.5,1960,2400,2,0,0,3,8,1330,630,1911,0,98119,47.6423,-122.37,2090,4000,1,1,"low","1"
5197,5197,25.4010892563404,2.29877781832134,8857600680,"3/13/2015",285900,5,1.5,1690,7725,1.5,0,0,4,7,1690,0,1961,0,98032,47.3859,-122.288,1690,7739,2,9,"low","0"
5198,5198,14.4126083658619,1.19074164866002,2817100430,"5/11/2015",389000,3,2,2080,12972,1,0,0,4,7,1250,830,1981,0,98070,47.3733,-122.432,1530,10089,2,9,"low","0"
5199,5199,-12.574530457916,-2.8368225857698,7649400170,"12/5/2014",675000,3,2.25,2070,2833,2,0,2,3,8,1490,580,1966,0,98136,47.5543,-122.398,1940,3794,3,7,"med","1"
5200,5200,14.2403113430547,9.27416162656474,4048400185,"10/22/2014",352000,2,0.75,760,33801,1,0,0,4,4,760,0,1931,0,98059,47.4703,-122.076,1100,39504,2,9,"low","0"
5201,5201,-6.79222247430416,-18.7434763796838,3303960250,"5/7/2015",1050000,4,3.25,4020,11588,2,0,0,3,11,4020,0,2000,0,98059,47.5217,-122.155,3190,8066,3,8,"top","1"
5202,5202,9.9624762098829,-1.22805608136574,2785000480,"1/8/2015",768500,4,1.75,3620,10400,1,0,0,4,8,1820,1800,1965,0,98005,47.6069,-122.167,2410,10400,2,3,"med","1"
5203,5203,-1.23067180181386,10.6355000040574,2926049400,"12/26/2014",5e+05,4,2,2330,7778,1,0,0,3,7,1230,1100,1961,0,98125,47.7109,-122.323,1250,8160,1,6,"med","0"
5204,5204,8.08344602847525,4.05651597556107,5452302195,"12/30/2014",685000,3,2.5,1460,8800,1,0,0,4,7,1460,0,1956,0,98040,47.5895,-122.232,2200,8800,2,3,"med","1"
5205,5205,0.111964676803884,10.1605079153633,3528900980,"5/23/2014",648475,4,2.75,2250,5700,1,0,0,3,8,1200,1050,1951,0,98109,47.6406,-122.344,1720,3850,1,6,"med","1"
5208,5208,21.164051386434,-0.305353266641317,4031000290,"4/8/2015",195000,3,1,1310,9554,1,0,0,3,7,960,350,1962,0,98001,47.2949,-122.285,1310,9845,2,9,"low","0"
5209,5209,15.0671819325509,-21.7609146780055,9264960480,"12/8/2014",368000,4,2.5,2720,7350,2,0,0,3,9,2720,0,1989,0,98023,47.3028,-122.35,2570,8336,3,5,"low","0"
5210,5210,-6.75730143884411,-18.696664118848,3303980680,"2/28/2015",997000,4,3.5,3430,13609,2,0,0,3,11,3430,0,2001,0,98059,47.5196,-122.151,3880,11614,3,8,"top","1"
5214,5214,16.2384187236637,-19.6880089553722,7696600020,"1/28/2015",260000,4,1.5,1540,7300,2,0,0,3,7,1540,0,1973,0,98001,47.3317,-122.276,1580,7650,2,5,"low","0"
5215,5215,2.44739412871515,18.2434472605565,2690600005,"10/1/2014",162500,2,1,760,6141,1,0,0,2,6,760,0,1920,0,98118,47.5469,-122.277,900,4120,1,1,"low","0"
5217,5217,0.659383576670281,-24.4958550299779,6705870080,"11/21/2014",6e+05,4,2.5,2990,5122,2,0,0,3,8,2990,0,2004,0,98075,47.5773,-122.055,3140,7875,3,4,"med","0"
5218,5218,11.2953649993228,-15.8281926409312,3797710010,"4/28/2015",350000,4,2.25,1770,7778,2,0,0,3,7,1770,0,1998,0,98031,47.4192,-122.201,1770,7591,3,5,"low","0"
5219,5219,-8.54189521635632,-15.6703277855738,98030630,"12/15/2014",852500,5,3.75,3830,8131,2,0,0,3,10,3830,0,2005,0,98075,47.5837,-121.971,3570,7290,3,8,"top","1"
5220,5220,6.87743009213472,-23.5389533796154,8106300840,"7/21/2014",485000,3,2.5,2870,5490,2,0,0,3,9,2870,0,2008,0,98055,47.4471,-122.207,3040,5442,3,4,"med","0"
5221,5221,-0.77705272268399,13.8031153061919,1074100020,"10/7/2014",299000,3,1,1520,8320,1,0,0,3,6,1520,0,1953,0,98133,47.7699,-122.335,1500,8320,1,1,"low","0"
5222,5222,14.4386534304031,6.68368527987934,418000010,"4/22/2015",227450,2,1,660,6509,1,0,0,4,5,660,0,1952,0,98056,47.4938,-122.171,970,5713,1,9,"low","0"
5223,5223,4.65074229163442,17.5282610074362,1782000130,"5/23/2014",383000,3,1,1800,5612,1,0,0,4,7,1200,600,1942,0,98126,47.525,-122.378,1450,5250,1,1,"low","0"
5224,5224,11.6161056972501,-6.81593125894581,2124079093,"1/12/2015",835000,2,3.25,3570,392475,1,0,0,3,9,2370,1200,1998,0,98024,47.5448,-121.93,3190,217800,3,9,"low","1"
5225,5225,-4.6719965720855,27.7061970530039,9828702890,"2/11/2015",760000,5,1.5,3050,2992,1.5,0,0,4,8,1920,1130,1931,0,98112,47.621,-122.302,1200,1209,1,1,"low","1"
5226,5226,-3.9867732833671,21.0437780961575,3797001815,"2/17/2015",532500,2,1,820,3000,1,0,0,4,7,820,0,1924,0,98103,47.6842,-122.348,1490,3000,1,1,"low","0"
5227,5227,1.77055844875027,-4.18431315496254,6979900080,"11/25/2014",635000,3,2.5,3610,26359,1,0,0,3,8,1950,1660,1998,0,98053,47.6306,-121.968,2620,26427,3,3,"med","0"
5228,5228,0.397482300807917,27.2142242960499,7319900345,"8/25/2014",438500,3,2,1490,3072,1,0,0,5,7,770,720,1912,0,98144,47.5772,-122.307,1320,3072,1,1,"low","0"
5229,5229,-5.75995936735308,23.4161976799737,4346300010,"6/18/2014",545500,3,2.5,1560,9361,1.5,0,0,4,7,1360,200,1936,0,98108,47.5591,-122.295,1670,6244,1,1,"low","0"
5231,5231,-0.84727559738011,24.9684892803908,9165100130,"6/18/2014",450000,3,1.75,1180,4080,1,0,0,4,6,760,420,1928,0,98117,47.6825,-122.391,1490,4080,1,1,"low","0"
5232,5232,21.5336951517049,5.20642116142398,844000425,"12/23/2014",199999,3,1,960,10815,1,0,0,5,5,960,0,1900,0,98010,47.3091,-122.006,1330,10815,2,9,"low","0"
5233,5233,2.10967805852405,-0.321526253985037,6076500364,"9/10/2014",375000,3,1.5,1630,16170,1,0,0,3,7,1630,0,1988,0,98034,47.7104,-122.235,1630,9931,1,3,"med","0"
5234,5234,-0.512242751126109,-21.1427675521919,9238430430,"4/30/2015",6e+05,4,2.25,2260,43847,2,0,0,3,8,2260,0,1982,0,98072,47.7713,-122.129,2470,37304,3,4,"med","0"
5235,5235,13.9012793256099,4.35150479372057,2854800095,"7/8/2014",292600,3,1.5,1520,7123,1,0,0,4,7,1520,0,1959,0,98056,47.4991,-122.176,1450,8023,2,9,"low","0"
5236,5236,10.0598801643601,-0.176576075872009,31200020,"3/19/2015",1040000,5,2.75,3050,8904,1,0,0,4,8,1650,1400,1956,0,98040,47.5709,-122.214,2920,8904,2,3,"med","1"
5237,5237,-1.14233458014532,17.437617916568,5364200381,"10/10/2014",610000,3,1,1000,4959,1,0,0,3,8,1000,0,1945,0,98105,47.6629,-122.277,2240,4959,1,1,"low","0"
5240,5240,-3.42021701780608,10.8185881199377,3303000130,"1/16/2015",370000,3,2.25,1770,7667,1,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.362,2180,8103,1,6,"med","0"
5241,5241,-3.25948417520703,10.8021152331587,3303000130,"4/28/2015",520000,3,2.25,1770,7667,1,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.362,2180,8103,1,6,"med","0"
5242,5242,-2.76236499360043,15.2256963455446,3235100080,"7/1/2014",260000,2,1,770,7906,1,0,0,4,6,770,0,1948,0,98155,47.766,-122.32,990,7906,1,1,"low","0"
5243,5243,-14.4843831949467,-8.89723563425193,7284900460,"11/20/2014",890000,4,2.5,3370,7200,2,0,0,3,8,3370,0,2014,0,98177,47.7698,-122.384,1880,7200,3,7,"med","1"
5244,5244,-25.1898504974517,11.2860808259838,6332940020,"8/26/2014",344000,5,2,2130,8412,1,0,0,3,7,1440,690,1946,2000,98155,47.7403,-122.318,2310,7474,1,2,"top","0"
5245,5245,22.9991055834432,-3.2078089418212,8802400415,"6/25/2014",205000,3,1,1050,8498,1,0,0,3,7,1050,0,1958,0,98031,47.4038,-122.203,1340,8498,2,9,"low","0"
5246,5246,-29.4697805009716,5.92016185853636,4131500190,"5/7/2015",379000,5,2.5,2803,8550,1,0,0,3,8,2803,0,1963,2011,98003,47.3032,-122.306,1810,8550,2,2,"top","0"
5247,5247,0.849819879366627,-18.4778809983957,7524400250,"8/22/2014",424240,3,2,2080,12094,2,0,0,4,8,2080,0,1982,0,98052,47.7035,-122.164,2230,12204,3,4,"med","0"
5248,5248,0.486677467509594,-18.4578923067327,7524400250,"11/24/2014",589950,3,2,2080,12094,2,0,0,4,8,2080,0,1982,0,98052,47.7035,-122.164,2230,12204,3,4,"med","0"
5249,5249,-3.6916124076172,14.0887384145394,4441300440,"5/12/2014",582000,4,1.75,2120,4650,1,0,1,3,7,1190,930,1951,0,98117,47.6964,-122.4,2070,6487,1,1,"low","0"
5250,5250,16.3583205405401,-14.8363335877379,1898200080,"3/12/2015",349000,3,2.5,2550,7709,2,0,0,3,9,2550,0,1989,0,98023,47.3081,-122.391,2410,9250,3,5,"low","0"
5251,5251,7.02689977605657,5.15126355102671,1245003375,"4/8/2015",658000,3,1,1290,12005,1,0,0,4,7,1290,0,1966,0,98033,47.6835,-122.199,1930,8000,2,3,"med","1"
5252,5252,-9.21245701326219,22.6429651364522,3574300250,"10/29/2014",294000,5,2.75,1790,5000,1.5,0,0,4,7,1060,730,1915,0,98106,47.5655,-122.363,1400,5000,1,1,"low","0"
5253,5253,-12.9711560194207,-7.71028261509946,5071400104,"6/26/2014",690000,5,3.5,2720,7598,2,0,0,3,8,1860,860,1993,0,98115,47.6931,-122.283,2430,7728,3,7,"med","1"
5254,5254,-12.2280128635704,14.7895763892232,9287801150,"4/23/2015",6e+05,3,1,1040,5000,1.5,0,2,3,7,1040,0,1912,0,98107,47.6754,-122.359,1440,4400,1,6,"med","0"
5258,5258,4.66970358753031,-21.4601616060517,8929000050,"9/4/2014",439990,4,2.5,1540,1994,2,0,0,3,8,1540,0,2014,0,98029,47.5526,-121.999,1540,1689,3,4,"med","0"
5259,5259,-8.26488789982205,-15.3421747284514,98030660,"3/11/2015",815000,4,2.5,3880,7208,2,0,0,3,10,3880,0,2006,0,98075,47.5841,-121.971,3280,7221,3,8,"top","1"
5260,5260,1.76735897378899,-13.2192482382015,3905100380,"4/21/2015",535000,4,2.25,1860,3766,2,0,0,3,8,1860,0,1995,0,98029,47.5699,-122.006,1860,4169,3,8,"top","0"
5261,5261,19.5918096430362,1.61976912327111,1140000050,"11/26/2014",215000,3,1.75,1280,10016,1,0,0,4,7,1280,0,1975,0,98003,47.2823,-122.333,1670,9764,2,9,"low","0"
5262,5262,10.0691364216721,-5.49073309454374,5561000010,"2/23/2015",605000,3,2.5,3200,35012,1.5,0,0,3,8,2100,1100,1965,0,98027,47.4651,-121.993,2690,35100,3,3,"med","0"
5265,5265,-3.29280859812261,-10.5017830480011,2426049180,"10/14/2014",515100,3,2.5,2074,4900,2,0,0,3,8,2074,0,1997,0,98034,47.7327,-122.233,1840,7382,3,8,"top","0"
5266,5266,-6.55683450557103,-13.5983326663856,205000010,"6/24/2014",620000,4,2.5,2450,55387,2,0,0,3,9,2450,0,1994,0,98053,47.6323,-121.985,2730,38827,3,8,"top","0"
5268,5268,-3.54597802433033,0.809892686974223,4204400098,"1/19/2015",250000,5,1.75,2190,8250,1,0,2,3,7,1190,1000,1963,0,98055,47.4887,-122.223,2570,8250,2,3,"med","0"
5269,5269,-3.51123945794713,0.82993822356961,4204400098,"4/21/2015",385000,5,1.75,2190,8250,1,0,2,3,7,1190,1000,1963,0,98055,47.4887,-122.223,2570,8250,2,3,"med","0"
5271,5271,22.6208597107081,-4.22874023014187,7760400480,"5/13/2015",288000,3,2.5,1370,9253,1,0,0,3,7,1090,280,1994,0,98042,47.3717,-122.073,1470,9253,2,9,"low","0"
5272,5272,19.585926455031,4.34029405455344,1863900225,"10/28/2014",226450,3,1.75,1730,7200,1.5,0,0,4,6,1730,0,1944,0,98032,47.3774,-122.236,860,7200,2,9,"low","0"
5273,5273,-1.88054938460897,10.5740220985046,1787600224,"3/10/2015",390000,3,2.5,1640,6991,1,0,0,3,7,1110,530,1967,0,98125,47.7255,-122.327,1860,7342,1,6,"med","0"
5274,5274,14.2841231105045,7.19622674180952,323089134,"9/30/2014",350000,3,1,1300,10236,1,0,0,4,6,1300,0,1971,0,98045,47.5028,-121.77,1380,11325,2,9,"low","0"
5275,5275,-4.94337400772737,14.826394512719,7663700759,"12/1/2014",368000,3,1.5,1560,7884,1,0,0,3,7,1060,500,1969,0,98125,47.7312,-122.298,1820,9000,1,1,"low","0"
5276,5276,0.051870869020169,18.5522427037047,3856904970,"8/18/2014",469000,2,1,1120,4284,1,0,0,3,6,730,390,1921,0,98105,47.6688,-122.324,2050,4160,1,1,"low","0"
5278,5278,9.46081354941077,-8.27157370959049,2473002850,"1/13/2015",515000,5,2.5,3810,15916,1.5,0,0,5,8,3810,0,1967,0,98058,47.4521,-122.14,2470,11662,2,5,"low","0"
5280,5280,14.7307779001241,7.53648967232239,121059007,"8/8/2014",210000,4,1,1200,43560,1,0,0,3,5,1200,0,1968,0,98042,47.3375,-122.123,1400,54450,2,9,"low","0"
5281,5281,3.81872402869324,3.63317219235688,2896600020,"3/25/2015",460000,3,1.75,1520,7700,1,0,0,3,7,820,700,1969,0,98034,47.7226,-122.219,1420,7674,2,3,"med","0"
5282,5282,25.9889958233028,-1.89182434850498,9264900660,"9/19/2014",241500,4,2.5,2500,9654,1,0,0,3,8,1830,670,1979,0,98023,47.3137,-122.343,2500,8839,2,9,"low","0"
5283,5283,10.4320254404947,-20.8569198737702,7754900280,"6/23/2014",322200,4,2.25,2010,19000,2,0,0,4,8,2010,0,1975,0,98042,47.3734,-122.119,1950,19626,2,5,"low","0"
5285,5285,11.6596154839398,11.3835661154329,3123039063,"9/8/2014",303000,2,1,1100,27007,1,0,0,4,6,1100,0,1943,0,98070,47.4471,-122.473,1746,91476,2,9,"low","0"
5287,5287,-8.1861071446536,7.06858555878355,5379804690,"8/13/2014",249000,3,1.75,2120,18335,1,0,0,3,7,1380,740,1961,0,98188,47.451,-122.273,2050,18333,1,6,"med","0"
5288,5288,-2.48426610955598,17.7228120973057,6855700080,"7/14/2014",294950,3,1,1240,8840,1,0,0,3,6,1240,0,1952,0,98125,47.7277,-122.308,1250,8840,1,1,"low","0"
5290,5290,-0.864606088114522,15.0207371353208,3501600185,"9/15/2014",335000,3,1.75,1270,4800,1,0,0,3,7,1270,0,1953,0,98117,47.693,-122.361,1490,4800,1,1,"low","0"
5291,5291,-16.7113753767801,14.8829434046876,1068000235,"6/5/2014",1160000,4,2.25,2980,8051,1.5,0,2,4,10,2020,960,1935,0,98199,47.6426,-122.409,2760,5499,1,6,"med","1"
5292,5292,-3.06575750719957,24.4595249601612,7519000585,"3/11/2015",520000,2,1,1250,3708,1.5,0,0,3,7,1250,0,1926,0,98117,47.685,-122.363,1430,3708,1,1,"low","0"
5293,5293,10.100840871868,0.782907186462361,1562200380,"9/16/2014",560000,4,1.75,1740,8800,1,0,0,4,8,1740,0,1965,0,98007,47.6232,-122.142,2180,8436,2,3,"med","0"
5294,5294,17.0365653945676,-19.6496441231078,7523700305,"10/12/2014",243400,4,1.5,1730,7464,2,0,0,4,7,1730,0,1959,0,98032,47.3782,-122.304,1370,7860,2,5,"low","0"
5295,5295,-0.40954445240611,-2.48393161643175,8807810050,"5/29/2014",405000,3,2,1240,14404,1,0,0,3,7,1240,0,1988,0,98053,47.6614,-122.06,1350,9990,1,3,"med","0"
